Name,Start Salary,End Salary,Expected Salary,Education,Responsibility,Effort,Average Workplace Salary,Average Other Salary,Condition,Run ID
Marc,87636.03760502445,53000,50400.0,high school,medium,high,68521.14409821507,66397.26704190292,open,796578
Camilla,89393.71544951756,83000,82319.99999999999,a Master's degree,high,high,68521.14409821507,66201.96950362589,open,796578
Max,52844.74645713852,54468,43200.0,high school,medium,medium,68521.14409821507,70262.96605833467,open,796578
Caroline,79248.16892936076,73000,67200.0,a PhD,low,high,68521.14409821507,67329.25245030998,open,796578
Arnault,82853.58514887263,94080,94080.0,a PhD,high,high,59215.53264210719,56589.0823635777,open,795053
Roberta,41558.33950711752,42500,43200.0,high school,medium,medium,59215.53264210719,61177.44299043938,open,795053
Andreas,58603.92412707208,66000,67200.0,a PhD,high,low,59215.53264210719,59283.489143777755,open,795053
Anna,61991.20706973867,76000,80640.0,a PhD,high,medium,59215.53264210719,58907.12437237036,open,795053
Josh,42221.69718546109,55000,36000.0,high school,medium,low,59215.53264210719,61103.736581734534,open,795053
Sabrina,46402.24495821883,48500,60480.0,a Master's degree,medium,medium,59215.53264210719,60639.231273650345,open,795053
Marc,45214.105291766326,48000,48000.0,a PhD,low,low,59215.53264210719,60771.24679214506,open,795053
Camilla,53587.47843658924,57000,58799.99999999999,high school,high,high,59215.53264210719,59840.87199827585,open,795053
Max,86196.02374784336,68500,67200.0,a PhD,high,low,59215.53264210719,56217.700297025396,open,795053
Caroline,73526.72094839213,75200,58799.99999999999,a Master's degree,high,low,59215.53264210719,57625.40060807553,open,795053
Arnault,99093.25505547455,80000,94080.0,a PhD,high,high,63153.15738608168,59159.81320059358,open,1017494
Roberta,42809.39708954769,57000,42000.0,high school,high,low,63153.15738608168,65413.57519680767,open,1017494
Andreas,39408.72337413778,41500,43200.0,a Bachelor's degree,low,medium,63153.15738608168,65791.42783185322,open,1017494
Anna,88010.59838340146,91500,70560.0,a Master's degree,medium,high,63153.15738608168,60391.219497490594,open,1017494
Josh,59060.04949209689,63000,50400.0,high school,high,medium,63153.15738608168,63607.947152079985,open,1017494
Sabrina,74862.05294128385,60000,60480.0,a Master's degree,medium,medium,63153.15738608168,61852.16899105922,open,1017494
Marc,68964.50677278797,85000,80640.0,a PhD,high,medium,63153.15738608168,62507.45189866986,open,1017494
Camilla,74808.7603276702,80640,80640.0,a PhD,high,medium,63153.15738608168,61858.090392571845,open,1017494
Max,54403.28519429264,62000,60479.99999999999,a Bachelor's degree,medium,high,63153.15738608168,64125.36540739157,open,1017494
Caroline,30110.9452301237,53000,36000.0,high school,low,medium,63153.15738608168,66824.51429229922,open,1017494
Arnault,73506.75195517867,78090,80640.0,a PhD,medium,high,56980.598302776205,55144.359008064814,open,99656505
Roberta,45769.872228595814,47500,42000.0,high school,high,low,56980.598302776205,58226.23453324069,open,99656505
Andreas,40628.15429683576,48000,50400.0,a Bachelor's degree,high,low,56980.598302776205,58797.53652565848,open,99656505
Anna,98484.71032140769,82500,80640.0,a PhD,medium,high,56980.598302776205,52369.030300706036,open,99656505
Josh,62734.7759867815,60000,57600.0,a PhD,low,medium,56980.598302776205,56341.245226775616,open,99656505
Sabrina,38128.10452790158,41000,42000.0,high school,low,high,56980.598302776205,59075.31983331782,open,99656505
Marc,47232.67082593771,49000,50400.0,a Master's degree,medium,low,56980.598302776205,58063.70135575826,open,99656505
Camilla,30145.038621515556,46000,36000.0,a Bachelor's degree,low,low,56980.598302776205,59962.327156249616,open,99656505
Max,56893.3625985147,63000,50400.0,a Master's degree,medium,low,56980.598302776205,56990.29115880526,open,99656505
Caroline,76282.54166509309,57000,60480.0,a Bachelor's degree,high,medium,56980.598302776205,54835.937929185435,open,99656505
Arnault,59309.62272028251,59000,50400.0,a Master's degree,low,medium,59081.92239482517,59056.62235866324,open,960525
Roberta,54563.12481671041,57563,51840.0,a Bachelor's degree,medium,medium,59081.92239482517,59584.0110146157,open,960525
Andreas,95793.02655897243,62100,57600.0,a PhD,low,medium,59081.92239482517,55002.91082103103,open,960525
Anna,68563.15967014457,72000,69120.0,a PhD,medium,medium,59081.92239482517,58028.45158645635,open,960525
Josh,56676.24188269387,57750,50400.0,a Bachelor's degree,high,low,59081.92239482517,59349.22022950643,open,960525
Sabrina,58266.56046687111,58000,48000.0,a PhD,low,low,59081.92239482517,59172.51816459784,open,960525
Marc,57655.5279917783,63000,36000.0,a Bachelor's degree,low,low,59081.92239482517,59240.41066183037,open,960525
Camilla,59199.76974535349,52500,50400.0,a Master's degree,medium,low,59081.92239482517,59068.82824476647,open,960525
Max,39550.60778632876,57500,36000.0,high school,medium,low,59081.92239482517,61252.068462435884,open,960525
Caroline,41241.582309116224,57000,67200.0,a PhD,low,high,59081.92239482517,61064.18240434838,open,960525
Arnault,34691.021057625505,40000,51840.0,a Bachelor's degree,medium,medium,59546.77069902568,62308.52065918125,open,58002026
Roberta,27124.489419696354,32000,43200.0,a Bachelor's degree,medium,low,59546.77069902568,63149.24639672894,open,58002026
Andreas,59876.75421216905,60000,60479.99999999999,a Bachelor's degree,medium,high,59546.77069902568,59510.10586423197,open,58002026
Anna,77400.21423872303,80000,70560.0,a Bachelor's degree,high,high,59546.77069902568,57563.05475017041,open,58002026
Josh,47052.276468145436,65000,50400.0,high school,high,medium,59546.77069902568,60935.04783579015,open,58002026
Sabrina,87976.73045996852,90976,70560.0,a Master's degree,medium,high,59546.77069902568,56387.886281143146,open,58002026
Marc,69088.74616451631,77500,82319.99999999999,a Master's degree,high,high,59546.77069902568,58486.55120286005,open,58002026
Camilla,37403.55919317248,45000,48000.0,a PhD,low,low,59546.77069902568,62007.12753300936,open,58002026
Max,100004.47649510815,60000,80640.0,a PhD,medium,high,59546.77069902568,55051.470055016514,open,58002026
Caroline,54849.43928113196,55000,60479.99999999999,a Bachelor's degree,medium,high,59546.77069902568,60068.696412124984,open,58002026
Arnault,44828.77956435926,$53000,50400.0,a Master's degree,low,medium,54596.268653421,55681.5452188723,open,22707
Roberta,59391.90311220736,61491,60479.99999999999,a Bachelor's degree,medium,high,54596.268653421,54063.42038022252,open,22707
Andreas,41789.700327135346,61000,67200.0,a PhD,high,low,54596.268653421,56019.22068967496,open,22707
Anna,57433.904173394985,58500,58799.99999999999,a Master's degree,low,high,54596.268653421,54280.97581786833,open,22707
Josh,45613.74878344943,56500,50400.0,a Master's degree,low,medium,54596.268653421,55594.32641675117,open,22707
Sabrina,76107.03779934898,The salary they agreed on is 79000.,50400.0,a Master's degree,medium,low,54596.268653421,52206.183192762335,open,22707
Marc,69662.05636856274,70400,70560.0,a Bachelor's degree,high,high,54596.268653421,52922.292240627474,open,22707
Camilla,48225.28165703262,45000,43200.0,high school,medium,medium,54596.268653421,55304.156097464154,open,22707
Max,61920.294655500424,48000,42000.0,a Master's degree,low,low,54596.268653421,53782.48798652328,open,22707
Caroline,40989.980093218874,41800,36000.0,high school,low,medium,54596.268653421,56108.07849344346,open,22707
Arnault,43900.036223215495,45700,50400.0,a Master's degree,low,medium,57349.676774601605,58844.08128031117,open,45869
Roberta,37488.744022684245,46000,50400.0,a Bachelor's degree,high,low,57349.676774601605,59556.44708037019,open,45869
Andreas,77161.57423404517,60000,69120.0,a PhD,medium,medium,57349.676774601605,55148.35483466343,open,45869
Anna,54465.465903588614,50500,50400.0,a Bachelor's degree,low,high,57349.676774601605,57670.1446491586,open,45869
Josh,55190.890747824786,55000,57600.0,a PhD,low,medium,57349.676774601605,57589.54188868791,open,45869
Sabrina,45687.051021144885,47465,67200.0,a PhD,high,low,57349.676774601605,58645.52408054125,open,45869
Marc,72082.8959844711,55000,70560.0,a Master's degree,medium,high,57349.676774601605,55712.65241794944,open,45869
Camilla,29781.675207486594,32000,36000.0,a Bachelor's degree,low,low,57349.676774601605,60412.7880598366,open,45869
Max,64448.56474624284,62000,60479.99999999999,a Bachelor's degree,medium,high,57349.676774601605,56560.911444419246,open,45869
Caroline,93289.8696553123,90000,82319.99999999999,a Master's degree,high,high,57349.676774601605,53356.3220100782,open,45869
Arnault,52778.18241780686,52000,60480.0,a Bachelor's degree,high,medium,64388.04053120715,65678.02476602941,open,188794
Roberta,39122.43817715716,66500,70560.0,a Bachelor's degree,high,high,64388.04053120715,67195.32968165715,open,188794
Andreas,69084.4403436191,69000,57600.0,a PhD,medium,low,64388.04053120715,63866.21832982805,open,188794
Anna,53099.10768919276,51500,57600.0,a PhD,low,medium,64388.04053120715,65642.36640254209,open,188794
Josh,75374.799874764,72000,94080.0,a PhD,high,high,64388.04053120715,63167.28949303418,open,188794
Sabrina,88982.55027742826,65000,60479.99999999999,a Bachelor's degree,medium,high,64388.04053120715,61655.31722607148,open,188794
Marc,36971.59113780387,45000,42000.0,high school,low,high,64388.04053120715,67434.31268602975,open,188794
Camilla,65598.85091904475,70000,60480.0,a Master's degree,medium,medium,64388.04053120715,64253.50604366964,open,188794
Max,86106.48685634563,88250,70560.0,a Bachelor's degree,high,high,64388.04053120715,61974.879828413985,open,188794
Caroline,76761.95761890922,55000,50400.0,high school,high,medium,64388.04053120715,63013.16085479582,open,188794
Arnault,45188.586527687665,77500,36000.0,a Bachelor's degree,low,low,60166.02444324903,61830.184211644744,open,171899
Roberta,61067.61953921115,58500,58799.99999999999,high school,high,high,60166.02444324903,60065.84721036435,open,171899
Andreas,48741.62478162207,51279,42000.0,a Master's degree,low,low,60166.02444324903,61435.402183429804,open,171899
Anna,72244.64998955888,71500,70559.99999999999,a Master's degree,high,medium,60166.02444324903,58823.954938103496,open,171899
Josh,63648.0995428923,57000,60480.0,a Bachelor's degree,high,medium,60166.02444324903,59779.12720995533,open,171899
Sabrina,42167.55593911869,44697,36000.0,high school,medium,low,60166.02444324903,62165.85427704129,open,171899
Marc,62871.742249759525,57000,57600.0,a PhD,medium,low,60166.02444324903,59865.38913141454,open,171899
Camilla,71132.10965852044,83000,82319.99999999999,a Master's degree,high,high,60166.02444324903,58947.570530441095,open,171899
Max,59689.81213382709,57000,70560.0,a Bachelor's degree,high,high,60166.02444324903,60218.936922073684,open,171899
Caroline,74908.44407029255,84250,82319.99999999999,a Master's degree,high,high,60166.02444324903,58527.97781802198,open,171899
Arnault,28032.911017480015,40000,30000.0,high school,low,low,44953.7924832251,46833.89042386344,open,27653
Roberta,46989.640560486434,62000,58799.99999999999,a Master's degree,low,high,44953.7924832251,44727.58714130717,open,27653
Andreas,44783.2039178266,53000,42000.0,a Master's degree,low,low,44953.7924832251,44972.746768269375,open,27653
Anna,56814.77533580093,59566,50400.0,a Bachelor's degree,high,low,44953.7924832251,43635.90549960556,open,27653
Josh,31975.235495117373,34000,36000.0,a Bachelor's degree,low,low,44953.7924832251,46395.85437079262,open,27653
Sabrina,54037.272346344485,52000,50400.0,a Master's degree,low,medium,44953.7924832251,43944.5169428785,open,27653
Marc,34520.05759258398,43200,43200.0,a Bachelor's degree,medium,low,44953.7924832251,46113.096359963,open,27653
Camilla,51697.63834816117,46000,48000.0,a PhD,low,low,44953.7924832251,44204.47627600998,open,27653
Max,49981.60800338863,50600,50400.0,high school,high,medium,44953.7924832251,44395.14631431804,open,27653
Caroline,50705.582215061375,70000,48000.0,a PhD,low,low,44953.7924832251,44314.70473524329,open,27653
Arnault,36117.918101983145,36117,36000.0,a Bachelor's degree,low,low,46019.41679948286,47119.58332142727,open,87917244
Roberta,38377.611230999515,56000,30000.0,high school,low,low,46019.41679948286,46868.50630709212,open,87917244
Andreas,43272.01561662221,51500,60480.0,a Bachelor's degree,high,medium,46019.41679948286,46324.683597578485,open,87917244
Anna,27158.710728296654,43200,43200.0,a Bachelor's degree,low,medium,46019.41679948286,48115.050807392436,open,87917244
Josh,61484.010275284105,58500,57600.0,a PhD,low,medium,46019.41679948286,44301.128635504945,open,87917244
Sabrina,29558.812777374827,47500,36000.0,a Bachelor's degree,low,low,46019.41679948286,47848.37280193931,open,87917244
Marc,67887.41490872145,52500,51840.0,a Bachelor's degree,medium,medium,46019.41679948286,43589.63923178968,open,87917244
Camilla,53976.941908355206,48000,58799.99999999999,a Master's degree,low,high,46019.41679948286,45135.24734294149,open,87917244
Max,58951.73717201443,56000,50400.0,a Bachelor's degree,high,low,46019.41679948286,44582.49231364602,open,87917244
Caroline,43408.995275177076,51500,42000.0,a Master's degree,low,low,46019.41679948286,46309.46363551684,open,87917244
Arnault,55673.61823247077,57000,58799.99999999999,a Master's degree,high,low,49335.36146932992,48631.11071786982,open,6596536
Roberta,56529.28369618626,58800,58799.99999999999,a Master's degree,high,low,49335.36146932992,48536.03677745699,open,6596536
Andreas,28286.875268240332,53,30000.0,high school,low,low,49335.36146932992,51674.08215833987,open,6596536
Anna,62006.79257877362,67458,69120.0,a PhD,medium,medium,49335.36146932992,47927.42467939173,open,6596536
Josh,79921.51538871024,65000,58799.99999999999,high school,high,high,49335.36146932992,45936.899922732104,open,6596536
Sabrina,27040.318997258633,35000,30000.0,high school,low,low,49335.36146932992,51812.588410671175,open,6596536
Marc,63432.194418790044,56000,57600.0,a PhD,low,medium,49335.36146932992,47769.04669716768,open,6596536
Camilla,44223.44851315316,63000,50400.0,high school,high,medium,49335.36146932992,49903.351797794,open,6596536
Max,42194.753684067546,48000,60480.0,a Master's degree,medium,medium,49335.36146932992,50128.762334359075,open,6596536
Caroline,34044.81391564858,57000,50400.0,a Master's degree,low,medium,49335.36146932992,51034.311197516734,open,6596536
Arnault,82874.98207396714,62000,82319.99999999999,a Master's degree,high,high,52540.78567122672,49170.31940425556,open,23162
Roberta,37894.90588677569,55000,60480.0,a Bachelor's degree,high,medium,52540.78567122672,54168.105647276825,open,23162
Andreas,28420.074281397305,The salary they agreed on is 32000.,36000.0,a Bachelor's degree,low,low,52540.78567122672,55220.864714541094,open,23162
Anna,32614.0145493039,36000,36000.0,a Bachelor's degree,low,low,52540.78567122672,54754.87135144036,open,23162
Josh,62463.715727149305,66000,70559.99999999999,a Master's degree,high,medium,52540.78567122672,51438.23788723532,open,23162
Sabrina,47833.52205519898,48833,48000.0,a PhD,low,low,52540.78567122672,53063.81496189647,open,23162
Marc,43125.830276405366,57000,48000.0,a PhD,low,low,52540.78567122672,53586.89182620686,open,23162
Camilla,82678.05332442322,83000,70559.99999999999,a Master's degree,high,medium,52540.78567122672,49192.20037642711,open,23162
Max,48015.32136477623,57500,60480.0,a Bachelor's degree,high,medium,52540.78567122672,53043.6150386101,open,23162
Caroline,59487.437172870006,63000,70559.99999999999,a Master's degree,high,medium,52540.78567122672,51768.935504377456,open,23162
Arnault,41149.00490885166,58500,60480.0,a Bachelor's degree,high,medium,58249.566717453374,60149.62914063133,open,98903
Roberta,70583.63667748093,72000,69120.0,a PhD,medium,medium,58249.566717453374,56879.11449967253,open,98903
Andreas,48998.02021595342,39000,36000.0,high school,medium,low,58249.566717453374,59277.51632873114,open,98903
Anna,40358.35718122027,48500,42000.0,high school,high,low,58249.566717453374,60237.47888814593,open,98903
Josh,100517.89583605196,60000,80640.0,a PhD,high,medium,58249.566717453374,53553.08570427575,open,98903
Sabrina,52089.25012620682,48834,51840.0,a Bachelor's degree,medium,medium,58249.566717453374,58934.04633870299,open,98903
Marc,29923.03206063009,37000,36000.0,high school,medium,low,58249.566717453374,61396.959457100405,open,98903
Camilla,70933.50337777141,56000,50400.0,high school,high,medium,58249.566717453374,56840.24042186248,open,98903
Max,56553.42911573691,57000,36000.0,high school,medium,low,58249.566717453374,58438.02645097743,open,98903
Caroline,71389.53767463022,72000,70560.0,a Master's degree,medium,high,58249.566717453374,56789.56994443372,open,98903
Arnault,60586.98849761206,61500,58799.99999999999,a Master's degree,high,low,64108.14169899374,64499.38094359171,open,50067
Roberta,38392.702574544266,51000,42000.0,high school,high,low,64108.14169899374,66965.41271282146,open,50067
Andreas,50463.30853248099,55000,50400.0,a Bachelor's degree,low,high,64108.14169899374,65624.23427305072,open,50067
Anna,38225.62700120882,43000,43200.0,a Bachelor's degree,low,medium,64108.14169899374,66983.97666541429,open,50067
Josh,67089.28681469221,72000,70559.99999999999,a Master's degree,high,medium,64108.14169899374,63776.90335280503,open,50067
Sabrina,79209.30169570519,81000,82319.99999999999,a Master's degree,high,high,64108.14169899374,62430.23503269247,open,50067
Marc,56725.769342527936,56725,58799.99999999999,a Master's degree,high,low,64108.14169899374,64928.405294156604,open,50067
Camilla,66966.14597408037,64000,80640.0,a PhD,medium,high,64108.14169899374,63790.58566842857,open,50067
Max,132990.32053262155,70000,82319.99999999999,a Master's degree,high,high,64108.14169899374,56454.566273035096,open,50067
Caroline,50431.96602446402,50000,50400.0,a Master's degree,medium,low,64108.14169899374,65627.71677394149,open,50067
Arnault,54392.30939341517,54600,50400.0,a Bachelor's degree,high,low,61999.37720546534,62844.606962359794,open,73331485
Roberta,65362.57312537616,66000,57600.0,a PhD,medium,low,61999.37720546534,61625.688769919696,open,73331485
Andreas,46479.33044370831,61000,69120.0,a PhD,medium,medium,61999.37720546534,63723.82684566056,open,73331485
Anna,104699.26304413652,65000,94080.0,a PhD,high,high,61999.37720546534,57254.94544561298,open,73331485
Josh,48726.37598912951,49000,43200.0,a Bachelor's degree,low,medium,61999.37720546534,63474.155118391536,open,73331485
Sabrina,60424.96725519019,60480,60480.0,a Master's degree,medium,medium,61999.37720546534,62174.31164438479,open,73331485
Marc,86008.95342716688,67200,67200.0,a PhD,high,low,61999.37720546534,59331.646514165164,open,73331485
Camilla,80948.41688679194,75000,94080.0,a PhD,high,high,61999.37720546534,59893.92835198461,open,73331485
Max,24104.453585727962,42000,36000.0,high school,medium,low,61999.37720546534,66209.92427432505,open,73331485
Caroline,48847.12890401072,47000,43200.0,high school,medium,medium,61999.37720546534,63460.73812784918,open,73331485
Arnault,44290.246179594586,56000,42000.0,high school,high,low,59853.6164537878,61582.879817587054,open,9125051
Roberta,42620.91485113489,50000,43200.0,a Bachelor's degree,medium,low,59853.6164537878,61768.36107630479,open,9125051
Andreas,55225.92784644869,62500,70559.99999999999,a Master's degree,high,medium,59853.6164537878,60367.80407682547,open,9125051
Anna,66436.86631177466,57000,58799.99999999999,a Master's degree,high,low,59853.6164537878,59122.14424734481,open,9125051
Josh,54339.82431313625,54500,50400.0,a Master's degree,low,medium,59853.6164537878,60466.2600249713,open,9125051
Sabrina,62541.45360014657,59000,60479.99999999999,a Bachelor's degree,medium,high,59853.6164537878,59554.96788197016,open,9125051
Marc,74621.53337643831,76000,60480.0,a Bachelor's degree,high,medium,59853.6164537878,58212.73679571552,open,9125051
Camilla,77693.75339184597,82000,67200.0,a PhD,high,low,59853.6164537878,57871.37901622578,open,9125051
Max,51880.429660644004,52000,50400.0,a Bachelor's degree,high,low,59853.6164537878,60739.52609747044,open,9125051
Caroline,68885.21500671413,48000,50400.0,high school,high,medium,59853.6164537878,58850.105503462655,open,9125051
Arnault,40749.41258021283,47500,50400.0,high school,medium,high,41796.97765803178,41913.37377778944,open,659224
Roberta,38442.30086332652,42500,43200.0,a Bachelor's degree,medium,low,41796.97765803178,42169.719524110136,open,659224
Andreas,50863.12378036685,50600,50400.0,high school,high,medium,41796.97765803178,40789.62808888344,open,659224
Anna,45742.79688369468,56000,70560.0,a Master's degree,medium,high,41796.97765803178,41358.553299624786,open,659224
Josh,38879.47839201213,45000,48000.0,a PhD,low,low,41796.97765803178,42121.14424314507,open,659224
Sabrina,44916.08693769473,51416,50400.0,a Bachelor's degree,low,high,41796.97765803178,41450.40996029144,open,659224
Marc,47234.296803036945,54000,57600.0,a PhD,medium,low,41796.97765803178,41192.83108636454,open,659224
Camilla,34525.48411800199,33000,30000.0,high school,low,low,41796.97765803178,42604.92138470175,open,659224
Max,37329.570160175375,50200,50400.0,a Master's degree,low,medium,41796.97765803178,42293.35626890471,open,659224
Caroline,39287.226061795685,43000,42000.0,high school,low,high,41796.97765803178,42075.83894650245,open,659224
Arnault,70979.35847076184,60000,58799.99999999999,a Master's degree,low,high,57749.014110871416,56278.975848661365,open,287074
Roberta,44360.79270379499,44000,42000.0,high school,high,low,57749.014110871416,59236.59426721324,open,287074
Andreas,44673.78467905824,44673,42000.0,a Master's degree,low,low,57749.014110871416,59201.81738107288,open,287074
Anna,47345.49810830918,51500,60480.0,a Master's degree,medium,medium,57749.014110871416,58904.96033337832,open,287074
Josh,58700.31576101259,56000,58799.99999999999,high school,high,high,57749.014110871416,57643.313927522395,open,287074
Sabrina,84771.18306880021,57500,70560.0,a Bachelor's degree,high,high,57749.014110871416,54746.55089332377,open,287074
Marc,53423.174766347576,50000,57600.0,a PhD,medium,low,57749.014110871416,58229.662926929625,open,287074
Camilla,63525.82810846512,56800,70560.0,a Master's degree,medium,high,57749.014110871416,57107.14588891656,open,287074
Max,54946.86377082458,52000,50400.0,high school,medium,high,57749.014110871416,58060.3641486544,open,287074
Caroline,54763.34167133987,53000,50400.0,high school,medium,high,57749.014110871416,58080.755493041586,open,287074
Arnault,70243.30507331697,60600,58799.99999999999,high school,high,high,53555.46759951254,51701.2634357565,open,970947
Roberta,48244.73255853067,55000,50400.0,high school,high,medium,53555.46759951254,54145.54927073276,open,970947
Andreas,41292.77096539138,44000,36000.0,high school,low,medium,53555.46759951254,54917.98944774823,open,970947
Anna,83528.74141571099,57000,67200.0,a PhD,low,high,53555.46759951254,50225.10384215716,open,970947
Josh,48768.137520910714,"53,000",51840.0,a Bachelor's degree,medium,medium,53555.46759951254,54087.39316380164,open,970947
Sabrina,39983.865790690485,43000,43200.0,high school,medium,medium,53555.46759951254,55063.423356048326,open,970947
Marc,68111.5389057559,68000,67200.0,a PhD,low,high,53555.46759951254,51938.126343263284,open,970947
Camilla,26991.4121299054,27500,30000.0,high school,low,low,53555.46759951254,56507.02931835778,open,970947
Max,56871.335961733304,58000,60480.0,a Master's degree,medium,medium,53555.46759951254,53187.03778148801,open,970947
Caroline,51518.83567317963,55000,57600.0,a PhD,low,medium,53555.46759951254,53781.76003577175,open,970947
Arnault,57158.70762665507,59000,50400.0,high school,high,medium,55317.607785197346,55113.041136146494,open,72490879
Roberta,42229.348632079775,55000,57600.0,a PhD,medium,low,55317.607785197346,56771.85880221041,open,72490879
Andreas,69720.13696862874,71000,69120.0,a PhD,medium,medium,55317.607785197346,53717.32676481608,open,72490879
Anna,42137.90045342249,50400,50400.0,a Master's degree,low,medium,55317.607785197346,56782.01971095011,open,72490879
Josh,45675.6352923468,53000,57600.0,a PhD,medium,low,55317.607785197346,56388.938062180736,open,72490879
Sabrina,57681.0569362442,62500,67200.0,a PhD,high,low,55317.607785197346,55055.00232396992,open,72490879
Marc,80386.29001578287,60000,60479.99999999999,a Bachelor's degree,medium,high,55317.607785197346,52532.19864846562,open,72490879
Camilla,65155.5762127024,53000,60479.99999999999,a Bachelor's degree,medium,high,55317.607785197346,54224.50018214123,open,72490879
Max,58117.47939288276,55000,50400.0,a Bachelor's degree,high,low,55317.607785197346,55006.510939898966,open,72490879
Caroline,34913.94632122833,37000,36000.0,high school,medium,low,55317.607785197346,57584.6812811939,open,72490879
Arnault,39676.57588391898,52000,50400.0,a Master's degree,low,medium,50867.81949655698,52111.29100907231,open,2863752
Roberta,73209.33841571787,55000,70560.0,a Master's degree,medium,high,50867.81949655698,48385.4285055391,open,2863752
Andreas,50403.993470023954,53000,50400.0,a Bachelor's degree,low,high,50867.81949655698,50919.35572172731,open,2863752
Anna,38631.9166354218,43500,43200.0,a Bachelor's degree,low,medium,50867.81949655698,52227.36425890533,open,2863752
Josh,45243.63119888835,46739,50400.0,a Bachelor's degree,high,low,50867.81949655698,51492.72930740905,open,2863752
Sabrina,51558.57226944003,53000,50400.0,high school,high,medium,50867.81949655698,50791.06918845886,open,2863752
Marc,44966.31887391844,54000,43200.0,a Bachelor's degree,medium,low,50867.81949655698,51523.54178796126,open,2863752
Camilla,47949.230922165254,47000,43200.0,a Bachelor's degree,medium,low,50867.81949655698,51192.10711593383,open,2863752
Max,43001.661006602415,48500,50400.0,a Bachelor's degree,high,low,50867.81949655698,51741.83710655193,open,2863752
Caroline,74036.9562894727,76000,70559.99999999999,a Master's degree,high,medium,50867.81949655698,48293.47096401078,open,2863752
Arnault,64882.76710890501,65000,60479.99999999999,a Bachelor's degree,medium,high,60718.721562034996,60256.04983460499,open,99341
Roberta,74799.45817821423,61000,60480.0,a Bachelor's degree,high,medium,60718.721562034996,59154.19527134841,open,99341
Andreas,61705.29639706636,62500,57600.0,a PhD,medium,low,60718.721562034996,60609.1021359204,open,99341
Anna,52861.1952198411,53500,50400.0,a Master's degree,low,medium,60718.721562034996,61591.780044500985,open,99341
Josh,94652.4980240607,96000,94080.0,a PhD,high,high,60718.721562034996,56948.30195514325,open,99341
Sabrina,73647.68312567237,65000,67200.0,a PhD,high,low,60718.721562034996,59282.1702771864,open,99341
Marc,34565.338794068164,37080,36000.0,high school,low,medium,60718.721562034996,63624.652980697974,open,99341
Camilla,36845.60480450473,46000,43200.0,high school,medium,medium,60718.721562034996,63371.29009064947,open,99341
Max,56153.98287963151,57621,43200.0,a Bachelor's degree,low,medium,60718.721562034996,61225.91474896871,open,99341
Caroline,57073.39108838575,52000,50400.0,a Bachelor's degree,high,low,60718.721562034996,61123.75828132936,open,99341
Arnault,91345.96947761516,85000,80640.0,a PhD,medium,high,59855.48379799836,56356.5409447076,open,5398567
Roberta,43145.215638489164,46000,50400.0,a Master's degree,low,medium,59855.48379799836,61712.180260166046,open,5398567
Andreas,54732.91160361387,59000,67200.0,a PhD,low,high,59855.48379799836,60424.658486263295,open,5398567
Anna,52341.921935771235,57500,50400.0,a Bachelor's degree,low,high,59855.48379799836,60690.32400491248,open,5398567
Josh,84144.24783867327,65000,82319.99999999999,a Master's degree,high,high,59855.48379799836,57156.73223792336,open,5398567
Sabrina,52307.41410840117,64000,67200.0,a PhD,low,high,59855.48379799836,60694.158207953595,open,5398567
Marc,59849.259343951184,56000,50400.0,a Master's degree,low,medium,59855.48379799836,59856.17540400359,open,5398567
Camilla,34357.76454832183,42000,50400.0,a Master's degree,medium,low,59855.48379799836,62688.563714629076,open,5398567
Max,63351.056657130626,65000,70559.99999999999,a Master's degree,high,medium,59855.48379799836,59467.08681365033,open,5398567
Caroline,62979.076828016085,56500,57600.0,a PhD,low,medium,59855.48379799836,59508.417905774164,open,5398567
Arnault,59479.978698214974,60000,50400.0,a Bachelor's degree,low,high,52279.79185503031,51479.77109467646,open,4861046
Roberta,41621.51721475642,50250,50400.0,a Master's degree,medium,low,52279.79185503031,53464.04459283852,open,4861046
Andreas,46788.059138952754,49500,50400.0,a Bachelor's degree,low,high,52279.79185503031,52889.98437903893,open,4861046
Anna,73948.19786292523,68000,70559.99999999999,a Master's degree,high,medium,52279.79185503031,49872.19118748643,open,4861046
Josh,59442.808890951696,55000,57600.0,a PhD,low,medium,52279.79185503031,51483.901073261266,open,4861046
Sabrina,57686.77860987105,57000,60480.0,a Master's degree,medium,medium,52279.79185503031,51679.01554893689,open,4861046
Marc,25508.578837983165,35000,36000.0,high school,medium,low,52279.79185503031,55254.37107914666,open,4861046
Camilla,55809.25706742436,59619,50400.0,high school,medium,high,52279.79185503031,51887.62905365319,open,4861046
Max,52583.99861013872,66000,69120.0,a PhD,medium,medium,52279.79185503031,52245.99110446271,open,4861046
Caroline,49928.74361908475,44000,42000.0,high school,high,low,52279.79185503031,52541.01943680204,open,4861046
Arnault,48557.14962226761,45000,43200.0,a Bachelor's degree,medium,low,47145.778092946726,46988.95903413329,open,28195621
Roberta,31689.254488071318,34560,36000.0,high school,low,medium,47145.778092946726,48863.16960459955,open,28195621
Andreas,31551.422616783173,33563,36000.0,high school,medium,low,47145.778092946726,48878.4842569649,open,28195621
Anna,47778.23752166106,59500,60479.99999999999,a Bachelor's degree,medium,high,47145.778092946726,47075.50482308958,open,28195621
Josh,22902.195869917687,27500,30000.0,high school,low,low,47145.778092946726,49839.50945106106,open,28195621
