Name,Start Salary,End Salary,Expected Salary,Education,Responsibility,Effort,Average Workplace Salary,Average Other Salary,Condition,Run ID
Caroline,43161.29439421207,67500,43200.0,a Bachelor's degree,low,medium,50304.34987724117,51098.02270868884,closed,14898654
Arnault,42956.36139112496,43000,42000.0,high school,high,low,55548.65600884178,56947.799855254765,closed,52183078
Roberta,44984.506278843386,55000,60480.0,a Bachelor's degree,high,medium,55548.65600884178,56722.45042328605,closed,52183078
Andreas,84406.25265577086,87870,80640.0,a PhD,medium,high,55548.65600884178,52342.25638140522,closed,52183078
Anna,44105.195433193454,47000,48000.0,a PhD,low,low,55548.65600884178,56820.15162835826,closed,52183078
Josh,60443.43854966507,53000,57600.0,a PhD,low,medium,55548.65600884178,55004.791282083635,closed,52183078
Sabrina,53403.55671599303,55000,60480.0,a Master's degree,medium,medium,55548.65600884178,55787.00037471387,closed,52183078
Marc,68438.27035032872,53,50400.0,high school,medium,high,55548.65600884178,54116.47663756546,closed,52183078
Camilla,60539.10219693052,63875,50400.0,a Master's degree,medium,low,55548.65600884178,54994.16198794304,closed,52183078
Max,50329.55544725805,53000,58799.99999999999,a Master's degree,low,high,55548.65600884178,56128.556071239975,closed,52183078
Caroline,45880.321069309786,49000,50400.0,a Master's degree,medium,low,55548.65600884178,56622.91544656756,closed,52183078
Arnault,72888.62966428492,65000,70560.0,a Bachelor's degree,high,high,68111.50904010415,67580.71785963963,closed,271392
Roberta,71230.88550217962,59000,60480.0,a Bachelor's degree,high,medium,68111.50904010415,67764.91165542911,closed,271392
Andreas,31215.195082188133,46000,42000.0,high school,high,low,68111.50904010415,72211.0994798726,closed,271392
Anna,116548.96961127566,56000,82319.99999999999,a Master's degree,high,high,68111.50904010415,62729.56897664065,closed,271392
Josh,67524.37016214177,58000,58799.99999999999,a Master's degree,low,high,68111.50904010415,68176.74669321108,closed,271392
Sabrina,88965.90427906698,89000,80640.0,a PhD,medium,high,68111.50904010415,65794.35401355273,closed,271392
Marc,66141.40345035131,48000,50400.0,a Bachelor's degree,high,low,68111.50904010415,68330.4096611878,closed,271392
Camilla,48090.065631343925,50000,36000.0,a Bachelor's degree,low,low,68111.50904010415,70336.11386329973,closed,271392
Max,64896.775156836025,69500,69120.0,a PhD,medium,medium,68111.50904010415,68468.70169380061,closed,271392
Caroline,53612.89186137325,46350,50400.0,a Master's degree,low,medium,68111.50904010415,69722.4665044076,closed,271392
Arnault,70391.34276747356,60000,80640.0,a PhD,medium,high,59639.607323315926,58444.97005174286,closed,5369078
Roberta,48070.43446491509,53000,58799.99999999999,a Master's degree,high,low,59639.607323315926,60925.07097424936,closed,5369078
Andreas,60244.15074834719,53000,50400.0,a Bachelor's degree,high,low,59639.607323315926,59572.43583164579,closed,5369078
Anna,50327.3887147093,51937,50400.0,a Master's degree,low,medium,59639.607323315926,60674.29827982777,closed,5369078
Josh,66046.19754692163,60000,57600.0,a PhD,low,medium,59639.607323315926,58927.76396513751,closed,5369078
Sabrina,43289.315467573295,53250,48000.0,a PhD,low,low,59639.607323315926,61456.306418398446,closed,5369078
Marc,77452.80269135302,62400,82319.99999999999,a Master's degree,high,high,59639.607323315926,57660.363393534026,closed,5369078
Camilla,72095.39180467592,52500,51840.0,a Bachelor's degree,medium,medium,59639.607323315926,58255.63126983148,closed,5369078
Max,58086.131921510234,61000,58799.99999999999,a Master's degree,high,low,59639.607323315926,59812.215701294335,closed,5369078
Caroline,50392.91710567998,50300,50400.0,high school,high,medium,59639.607323315926,60667.0173474977,closed,5369078
Arnault,33688.32959570049,52500,36000.0,high school,low,medium,54062.12169578547,56325.87637357269,closed,92192
Roberta,80642.42029077468,65000,82319.99999999999,a Master's degree,high,high,54062.12169578547,51108.755185231115,closed,92192
Andreas,34779.80715643353,55000,36000.0,high school,low,medium,54062.12169578547,56204.601089046795,closed,92192
Anna,24536.15901907923,29000,30000.0,high school,low,low,54062.12169578547,57342.784215419495,closed,92192
Josh,123283.82190212549,75000,94080.0,a PhD,high,high,54062.12169578547,46370.8216728588,closed,92192
Sabrina,30892.470049825337,39200,43200.0,a Bachelor's degree,low,medium,54062.12169578547,56636.527434225485,closed,92192
Marc,59438.46917451885,52500,50400.0,high school,high,medium,54062.12169578547,53464.74975370398,closed,92192
Camilla,41017.967708079115,43500,43200.0,a Bachelor's degree,low,medium,54062.12169578547,55511.47213886395,closed,92192
Max,77427.51439106013,72000,70559.99999999999,a Master's degree,high,medium,54062.12169578547,51465.96695186607,closed,92192
Caroline,34914.257670257786,43200,43200.0,high school,medium,medium,54062.12169578547,56189.66214306632,closed,92192
Arnault,86741.00277778538,88000,94080.0,a PhD,high,high,64101.23039722444,61585.70013271766,closed,11075773
Roberta,39398.72440274485,60000,69120.0,a PhD,medium,medium,64101.23039722444,66845.95328549994,closed,11075773
Andreas,69312.95680194603,78544,80640.0,a PhD,medium,high,64101.23039722444,63522.1496855887,closed,11075773
Anna,55071.99582002217,55000,58799.99999999999,a Master's degree,low,high,64101.23039722444,65104.478683580244,closed,11075773
Josh,39607.55572287572,46860,50400.0,a Bachelor's degree,low,high,64101.23039722444,66822.74980548541,closed,11075773
Sabrina,56551.07082965067,55000,57600.0,a PhD,low,medium,64101.23039722444,64940.13701584375,closed,11075773
Marc,31357.404016933713,58300,36000.0,high school,low,medium,64101.23039722444,67739.43332836784,closed,11075773
Camilla,120959.37409312453,56160,80640.0,a PhD,high,medium,64101.23039722444,57783.65887545776,closed,11075773
Max,88231.661038132,94500,70560.0,a Master's degree,medium,high,64101.23039722444,61420.071437123595,closed,11075773
Caroline,53780.558469029296,58000,60480.0,a Master's degree,medium,medium,64101.23039722444,65247.97172257946,closed,11075773
Arnault,67171.71574677635,68870,69120.0,a PhD,medium,medium,58630.713327143094,57681.71305829496,closed,2255054
Roberta,48585.624560799486,50400,50400.0,high school,medium,high,58630.713327143094,59746.83430118128,closed,2255054
Andreas,80430.18527730754,87000,51840.0,a Bachelor's degree,medium,medium,58630.713327143094,56208.54977712483,closed,2255054
Anna,48748.49429111301,68500,50400.0,a Master's degree,low,medium,58630.713327143094,59728.73766447978,closed,2255054
Josh,54424.540995227966,58800,70560.0,a Bachelor's degree,high,high,58630.713327143094,59098.065808467,closed,2255054
Sabrina,46268.37814039953,The salary they agreed on is 79000.,80640.0,a PhD,high,medium,58630.713327143094,60004.306125670155,closed,2255054
Marc,35905.72668461598,46000,43200.0,a Bachelor's degree,low,medium,58630.713327143094,61155.71184297945,closed,2255054
Camilla,67739.49603888932,52000,58799.99999999999,a Master's degree,low,high,58630.713327143094,57618.62635917129,closed,2255054
Max,77053.0733708484,54000,50400.0,high school,medium,high,58630.713327143094,56583.78443339806,closed,2255054
Caroline,59979.89816545336,52500,51840.0,a Bachelor's degree,medium,medium,58630.713327143094,58480.80390066418,closed,2255054
Arnault,59165.93333931049,57000,58799.99999999999,a Master's degree,low,high,66941.87319900726,67805.86651675134,closed,54999
Roberta,77894.15853344645,75000,80640.0,a PhD,high,medium,66941.87319900726,65724.95260629179,closed,54999
Andreas,35909.52914644631,47000,50400.0,a Bachelor's degree,high,low,66941.87319900726,70389.91142706959,closed,54999
Anna,82380.91094915703,56000,70559.99999999999,a Master's degree,high,medium,66941.87319900726,65226.42456010173,closed,54999
Josh,85291.66587817494,90500,94080.0,a PhD,high,high,66941.87319900726,64903.0073457664,closed,54999
Sabrina,48852.420436930566,55500,58799.99999999999,a Master's degree,high,low,66941.87319900726,68951.81239479355,closed,54999
Marc,45780.66510617105,46799,36000.0,high school,medium,low,66941.87319900726,69293.11854265572,closed,54999
Camilla,61918.73681234746,55000,67200.0,a PhD,high,low,66941.87319900726,67499.99946419167,closed,54999
Max,86214.36155157612,52000,70560.0,a Bachelor's degree,high,high,66941.87319900726,64800.485604277375,closed,54999
Caroline,86010.35023651214,89500,94080.0,a PhD,high,high,66941.87319900726,64823.153528173374,closed,54999
Arnault,78703.32809885874,55000,57600.0,a PhD,low,medium,70846.7171443292,69973.76037160371,closed,751783
Roberta,87303.3966617516,55000,70560.0,a Bachelor's degree,high,high,70846.7171443292,69018.19719794895,closed,751783
Andreas,33149.369220208064,48000,42000.0,a Master's degree,low,low,70846.7171443292,75035.31135812045,closed,751783
Anna,125684.5094401801,80000,94080.0,a PhD,high,high,70846.7171443292,64753.62911145688,closed,751783
Josh,91742.80649913408,94500,94080.0,a PhD,high,high,70846.7171443292,68524.92943823978,closed,751783
Sabrina,34142.99572417696,36000,36000.0,high school,low,medium,70846.7171443292,74924.90841323501,closed,751783
Marc,57524.421628102864,58500,57600.0,a PhD,low,medium,70846.7171443292,72326.97220168769,closed,751783
Camilla,52798.95729698967,58800,58799.99999999999,a Master's degree,low,high,70846.7171443292,72852.02379403361,closed,751783
Max,104105.08233328287,71000,70560.0,a Bachelor's degree,high,high,70846.7171443292,67151.34323444546,closed,751783
Caroline,43312.30454060712,70000,69120.0,a PhD,medium,medium,70846.7171443292,73906.09632252055,closed,751783
Arnault,50477.36397088937,51987,60479.99999999999,a Bachelor's degree,medium,high,47464.180063024214,47129.3818510392,closed,1387945
Roberta,69153.42997989205,51000,50400.0,high school,high,medium,47464.180063024214,45054.26340559446,closed,1387945
Andreas,38392.73742488637,53000,36000.0,high school,medium,low,47464.180063024214,48472.11813392842,closed,1387945
Anna,33505.91334413184,35000,36000.0,high school,low,medium,47464.180063024214,49015.098587345594,closed,1387945
Josh,23535.121718663435,28800,30000.0,high school,low,low,47464.180063024214,50122.96432350875,closed,1387945
Sabrina,80382.38292887756,55000,57600.0,a PhD,low,medium,47464.180063024214,43806.60196681829,closed,1387945
Marc,28062.794882047307,32000,36000.0,high school,low,medium,47464.180063024214,49619.88952757721,closed,1387945
Camilla,65065.906070942736,71500,69120.0,a PhD,medium,medium,47464.180063024214,45508.43272881104,closed,1387945
Max,49861.013565138885,53000,43200.0,high school,medium,medium,47464.180063024214,47197.86522945592,closed,1387945
Caroline,36205.1367447726,47000,36000.0,high school,low,medium,47464.180063024214,48715.18487616329,closed,1387945
Arnault,53708.82873315479,54000,60479.99999999999,a Bachelor's degree,medium,high,59855.33818368893,60538.283678192725,closed,66199
Roberta,65045.64759480582,71000,50400.0,a Master's degree,medium,low,59855.33818368893,59278.637138009275,closed,66199
Andreas,54512.475425643795,58000,60480.0,a Master's degree,medium,medium,59855.33818368893,60448.989601249494,closed,66199
Anna,60630.71964824107,59000,50400.0,a Bachelor's degree,low,high,59855.33818368893,59769.18468762758,closed,66199
Josh,76645.07951985984,60000,80640.0,a PhD,medium,high,59855.33818368893,57989.811368558825,closed,66199
Sabrina,51886.47629721474,52000,58799.99999999999,a Master's degree,low,high,59855.33818368893,60740.76728218606,closed,66199
Marc,42097.84690179928,51000,42000.0,high school,high,low,59855.33818368893,61828.39277056555,closed,66199
Camilla,52838.1485984267,57500,57600.0,a PhD,medium,low,59855.33818368893,60635.02591538473,closed,66199
Max,83205.01195168724,56650,67200.0,a PhD,high,low,59855.33818368893,57260.92998724468,closed,66199
Caroline,57983.14716605603,55000,58799.99999999999,a Master's degree,high,low,59855.33818368893,60063.35940787037,closed,66199
Arnault,47583.36874324194,58000,58799.99999999999,a Master's degree,low,high,51049.74197481429,51434.89455610011,closed,65802
Roberta,30676.852697961804,50000,30000.0,high school,low,low,51049.74197481429,53313.39633890902,closed,65802
Andreas,66756.0611339804,62,58799.99999999999,a Master's degree,low,high,51049.74197481429,49304.59540157361,closed,65802
Anna,68485.94668607658,52750,50400.0,a Bachelor's degree,low,high,51049.74197481429,49112.38589578515,closed,65802
Josh,88732.17642241735,57000,67200.0,a PhD,high,low,51049.74197481429,46862.80481396951,closed,65802
Sabrina,43648.58046230249,56000,57600.0,a PhD,medium,low,51049.74197481429,51872.093253982275,closed,65802
Marc,41280.449517501125,53000,50400.0,a Bachelor's degree,high,low,51049.74197481429,52135.21891451576,closed,65802
Camilla,32700.30591336232,47000,36000.0,a Bachelor's degree,low,low,51049.74197481429,53088.56820386452,closed,65802
Max,49919.85074523273,53000,57600.0,a PhD,medium,low,51049.74197481429,51175.285444767804,closed,65802
Caroline,40713.82742606622,42000,42000.0,high school,low,high,51049.74197481429,52198.176924675194,closed,65802
Arnault,46460.76491678073,52500,58799.99999999999,a Master's degree,high,low,56971.85733482317,58139.75649238344,closed,850726
Roberta,77496.70919175405,46000,50400.0,high school,medium,high,56971.85733482317,54691.318239608634,closed,850726
Andreas,53330.24864666205,52500,60480.0,a Bachelor's degree,high,medium,56971.85733482317,57376.48052239663,closed,850726
Anna,63165.297286097615,47000,42000.0,high school,low,high,56971.85733482317,56283.69734023712,closed,850726
Josh,51824.78382696963,50000,50400.0,high school,high,medium,56971.85733482317,57543.75439125134,closed,850726
Sabrina,38543.20202452053,40000,43200.0,a Bachelor's degree,medium,low,56971.85733482317,59019.485702634585,closed,850726
Marc,74326.58659998917,50000,50400.0,a Bachelor's degree,high,low,56971.85733482317,55043.554083138064,closed,850726
Camilla,38224.18241610277,63000,36000.0,a Bachelor's degree,low,low,56971.85733482317,59054.93232579211,closed,850726
Max,81367.81220813666,50000,60480.0,a Bachelor's degree,high,medium,56971.85733482317,54261.195682232785,closed,850726
Caroline,44978.986231218485,49500,50400.0,a Master's degree,low,medium,56971.85733482317,58304.39856855703,closed,850726
Arnault,60108.104746076366,56000,50400.0,high school,high,medium,47629.968706475505,46243.50914651986,closed,12068
Roberta,51741.73221766332,50000,58799.99999999999,a Master's degree,high,low,47629.968706475505,47173.10609412131,closed,12068
Andreas,66753.15537988796,58500,58799.99999999999,high school,high,high,47629.968706475505,45505.170187207455,closed,12068
Anna,48101.917549262806,53200,51840.0,a Bachelor's degree,medium,medium,47629.968706475505,47577.52994616581,closed,12068
Josh,51960.39561740632,47000,48000.0,a PhD,low,low,47629.968706475505,47148.81016081653,closed,12068
Sabrina,29408.324180124124,29408,30000.0,high school,low,low,47629.968706475505,49654.5958760701,closed,12068
Marc,35359.817389010066,52000,50400.0,high school,medium,high,47629.968706475505,48993.31885286056,closed,12068
Camilla,46012.382088526,48000,48000.0,a PhD,low,low,47629.968706475505,47809.70055291434,closed,12068
Max,50400.58403758974,57500,58799.99999999999,a Master's degree,high,low,47629.968706475505,47322.12255857393,closed,12068
Caroline,36453.273859208384,45000,43200.0,high school,medium,medium,47629.968706475505,48871.82368950519,closed,12068
Arnault,46490.179994729915,56260,58799.99999999999,a Master's degree,low,high,48840.48320547582,49101.62800666981,closed,24264
Roberta,26342.706618063858,33,30000.0,high school,low,low,48840.48320547582,51340.23615963271,closed,24264
Andreas,52472.29901953799,50000,50400.0,a Master's degree,medium,low,48840.48320547582,48436.94811502447,closed,24264
Anna,41068.84218523356,45500,42000.0,high school,high,low,48840.48320547582,49703.99887439163,closed,24264
Josh,55789.382732870006,56000,50400.0,high school,high,medium,48840.48320547582,48068.38325798758,closed,24264
Sabrina,46758.75271870667,49500,51840.0,a Bachelor's degree,medium,medium,48840.48320547582,49071.78659289461,closed,24264
Marc,29445.500685965268,31490,36000.0,a Bachelor's degree,low,low,48840.48320547582,50995.48126319921,closed,24264
Camilla,47603.18522463248,52920,50400.0,high school,medium,high,48840.48320547582,48977.96075890286,closed,24264
Max,70519.18729988832,71000,58799.99999999999,high school,high,high,48840.48320547582,46431.73830609665,closed,24264
Caroline,71914.79557513016,68000,60479.99999999999,a Bachelor's degree,medium,high,48840.48320547582,46276.670719958674,closed,24264
Arnault,62912.94481497656,57500,58799.99999999999,a Master's degree,high,low,64929.02934195994,65153.03873384699,closed,13635
Roberta,102691.02637552629,70000,80640.0,a PhD,medium,high,64929.02934195994,60733.2518937859,closed,13635
Andreas,98340.96644436808,60000,94080.0,a PhD,high,high,64929.02934195994,61216.59188613681,closed,13635
Anna,45488.93540490411,51000,50400.0,a Bachelor's degree,low,high,64929.02934195994,67089.0397794106,closed,13635
Josh,75913.16720597414,68850,67200.0,a PhD,high,low,64929.02934195994,63708.5695792917,closed,13635
Sabrina,50077.28367697327,58248,58799.99999999999,high school,high,high,64929.02934195994,66579.22330473624,closed,13635
Marc,56296.35648979974,54000,69120.0,a PhD,medium,medium,64929.02934195994,65888.21521442218,closed,13635
Camilla,38795.800067814234,45000,50400.0,a Master's degree,medium,low,64929.02934195994,67832.7214835317,closed,13635
Max,43503.55805874791,57200,58799.99999999999,high school,high,high,64929.02934195994,67309.63726231683,closed,13635
Caroline,75270.2548805151,94600,94080.0,a PhD,high,high,64929.02934195994,63780.004282120484,closed,13635
Arnault,32077.392164785044,47000,36000.0,high school,medium,low,53367.56897761459,55733.144179040086,closed,9383964
Roberta,43529.30464228491,44000,42000.0,a Master's degree,low,low,53367.56897761459,54460.70945931788,closed,9383964
Andreas,56207.31680056983,54500,50400.0,high school,medium,high,53367.56897761459,53052.04144173067,closed,9383964
Anna,45911.67348730868,51250,50400.0,high school,high,medium,53367.56897761459,54196.001809870795,closed,9383964
Josh,43692.47908595178,51000,36000.0,a Bachelor's degree,low,low,53367.56897761459,54442.578965577115,closed,9383964
Sabrina,89990.80381721027,73000,70560.0,a Master's degree,medium,high,53367.56897761459,49298.32066210396,closed,9383964
Marc,35064.015207791876,52000,36000.0,high school,medium,low,53367.56897761459,55401.297174261555,closed,9383964
Camilla,51381.02484473964,62000,80640.0,a PhD,medium,high,53367.56897761459,53588.29610348958,closed,9383964
Max,72265.05974044136,55000,51840.0,a Bachelor's degree,medium,medium,53367.56897761459,51267.84778174494,closed,9383964
Caroline,63556.619985062505,57500,58799.99999999999,a Master's degree,low,high,53367.56897761459,52235.45219900926,closed,9383964
Arnault,27765.79366992253,35000,30000.0,high school,low,low,55241.093843874114,58293.90497431318,closed,18850214
Roberta,65021.37963177795,56000,57600.0,a PhD,low,medium,55241.093843874114,54154.39542299591,closed,18850214
Andreas,69699.90593021002,60000,94080.0,a PhD,high,high,55241.093843874114,53634.55916761457,closed,18850214
Anna,75548.93245355209,48000,80640.0,a PhD,high,medium,55241.093843874114,52984.66733168767,closed,18850214
Josh,35220.198362530864,42000,42000.0,high school,high,low,55241.093843874114,57465.637786245585,closed,18850214
Sabrina,53189.951073094875,53000,43200.0,a Bachelor's degree,medium,low,55241.093843874114,55468.99859618292,closed,18850214
Marc,69195.89314203292,70560,70559.99999999999,a Master's degree,high,medium,55241.093843874114,53690.560588523134,closed,18850214
Camilla,36512.63244492989,60000,36000.0,high school,low,medium,55241.093843874114,57322.033999312356,closed,18850214
Max,69440.38541044726,61000,70559.99999999999,a Master's degree,high,medium,55241.093843874114,53663.394780921546,closed,18850214
Caroline,50815.866320242785,55000,48000.0,a PhD,low,low,55241.093843874114,55732.78579094427,closed,18850214
Arnault,89277.67366166237,88000,82319.99999999999,a Master's degree,high,high,71641.49169978706,69681.91592624536,closed,7861123
Roberta,79505.36425062407,53560,70560.0,a Bachelor's degree,high,high,71641.49169978706,70767.7280830274,closed,7861123
Andreas,86271.06398293897,64000,80640.0,a PhD,high,medium,71641.49169978706,70015.98366832575,closed,7861123
Anna,122158.3096772526,59400,80640.0,a PhD,medium,high,71641.49169978706,66028.51192451312,closed,7861123
Josh,73766.0904165801,74500,70560.0,a Master's degree,medium,high,71641.49169978706,71405.42517569895,closed,7861123
Sabrina,36242.981812919126,42000,42000.0,high school,low,high,71641.49169978706,75574.65946499462,closed,7861123
Marc,67608.06453955498,59000,60480.0,a Master's degree,medium,medium,71641.49169978706,72089.65027314618,closed,7861123
Camilla,41528.909470997634,56000,48000.0,a PhD,low,low,71641.49169978706,74987.33416965256,closed,7861123
Max,57132.9007736519,62500,50400.0,a Bachelor's degree,high,low,71641.49169978706,73253.55735824653,closed,7861123
Caroline,62923.55841168888,"56,000",70560.0,a Bachelor's degree,high,high,71641.49169978706,72610.1509540202,closed,7861123
Arnault,58313.495739725215,57000,70560.0,a Bachelor's degree,high,high,53695.06610122444,53181.90725250213,closed,208044
Roberta,54596.12130764368,57000,57600.0,a PhD,medium,low,53695.06610122444,53594.948856066745,closed,208044
Andreas,38498.95690935541,42600,50400.0,high school,medium,high,53695.06610122444,55383.52267809878,closed,208044
Anna,39176.69583178023,49000,50400.0,a Master's degree,medium,low,53695.06610122444,55308.21835338491,closed,208044
Josh,37976.276221159475,39875,30000.0,high school,low,low,53695.06610122444,55441.59831012055,closed,208044
Sabrina,69553.73140562458,52500,50400.0,a Master's degree,low,medium,53695.06610122444,51932.99217851331,closed,208044
Marc,72001.61930903942,55512,50400.0,high school,medium,high,53695.06610122444,51661.004633689445,closed,208044
Camilla,72106.81038256042,68200,69120.0,a PhD,medium,medium,53695.06610122444,51649.316736631554,closed,208044
Max,50510.13712425888,53500,70560.0,a Master's degree,medium,high,53695.06610122444,54048.947098665056,closed,208044
Caroline,44216.81678109708,52000,51840.0,a Bachelor's degree,medium,medium,53695.06610122444,54748.20491457192,closed,208044
Arnault,65490.185407577585,62000,57600.0,a PhD,low,medium,55969.22735186018,54911.34312344713,closed,50028133
Roberta,64892.21320306339,49400,50400.0,high school,medium,high,55969.22735186018,54977.78447950426,closed,50028133
Andreas,60411.50470642166,61500,60480.0,a Master's degree,medium,medium,55969.22735186018,55475.64097913113,closed,50028133
Anna,31925.38932254398,52000,43200.0,a Bachelor's degree,medium,low,55969.22735186018,58640.76491067309,closed,50028133
Josh,62200.62064383152,65500,67200.0,a PhD,high,low,55969.22735186018,55276.85031941892,closed,50028133
Sabrina,34491.78149216274,36000,60480.0,a Master's degree,medium,medium,55969.22735186018,58355.61022515989,closed,50028133
Marc,50286.164387045435,50500,50400.0,a Master's degree,low,medium,55969.22735186018,56600.67879239515,closed,50028133
Camilla,77813.03975675165,60000,57600.0,a PhD,low,medium,55969.22735186018,53542.13708465002,closed,50028133
Max,40276.09416433588,56000,58799.99999999999,a Master's degree,high,low,55969.22735186018,57712.908817140655,closed,50028133
Caroline,71905.28043486793,72000,69120.0,a PhD,medium,medium,55969.22735186018,54198.554787081535,closed,50028133
Arnault,40754.5646751175,54000,36000.0,a Bachelor's degree,low,low,65301.980485313536,68029.47113089087,closed,6588340
Roberta,113592.53555184708,52000,82319.99999999999,a Master's degree,high,high,65301.980485313536,59936.3632556987,closed,6588340
Andreas,49373.15643789007,49000,43200.0,a Bachelor's degree,low,medium,65301.980485313536,67071.84982391616,closed,6588340
Anna,72096.94794854555,72750,60480.0,a Bachelor's degree,high,medium,65301.980485313536,64546.98410050998,closed,6588340
Josh,73472.17054041091,2500,58799.99999999999,high school,high,high,65301.980485313536,64394.181590302716,closed,6588340
Sabrina,60267.01653008862,61000,50400.0,a Master's degree,medium,low,65301.980485313536,65861.42092478297,closed,6588340
Marc,53401.21914724331,39500,36000.0,high school,medium,low,65301.980485313536,66624.28730065467,closed,6588340
Camilla,74956.8123709686,61000,60480.0,a Master's degree,medium,medium,65301.980485313536,64229.22138690742,closed,6588340
Max,91301.747850483,58000,67200.0,a PhD,low,high,65301.980485313536,62413.117444739146,closed,6588340
Caroline,23803.633800540694,40000,36000.0,a Bachelor's degree,low,low,65301.980485313536,69912.90789473274,closed,6588340
Arnault,48460.049142348566,47000,48000.0,a PhD,low,low,66686.78738527339,68711.98052337614,closed,518295
Roberta,46254.409679254524,47500,43200.0,high school,medium,medium,66686.78738527339,68957.05157483104,closed,518295
Andreas,64903.41794005809,58000,51840.0,a Bachelor's degree,medium,medium,66686.78738527339,66884.93954585287,closed,518295
Anna,122543.5045134778,122000,82319.99999999999,a Master's degree,high,high,66686.78738527339,60480.485482139564,closed,518295
Josh,52675.7614611144,65000,69120.0,a PhD,medium,medium,66686.78738527339,68243.56804351328,closed,518295
Sabrina,51905.95029017116,48000,50400.0,a Master's degree,low,medium,66686.78738527339,68329.10261806252,closed,518295
Marc,101794.7575164526,"$50,000",94080.0,a PhD,high,high,66686.78738527339,62785.901815142366,closed,518295
Camilla,61128.97735196998,66500,69120.0,a PhD,medium,medium,66686.78738527339,67304.32183341822,closed,518295
Max,50295.85719865062,45400,50400.0,high school,high,medium,66686.78738527339,68508.0018504537,closed,518295
Caroline,66905.1887592361,67000,58799.99999999999,a Master's degree,low,high,66686.78738527339,66662.5205659442,closed,518295
Arnault,106910.3680669142,94080,94080.0,a PhD,high,high,63903.9291108081,59125.43589346297,closed,78380
Roberta,50658.82621003192,53045,67200.0,a PhD,high,low,63903.9291108081,65375.60721089435,closed,78380
Andreas,92282.69492492506,59000,57600.0,a PhD,low,medium,63903.9291108081,60750.732909239545,closed,78380
Anna,55206.93229966842,56780,70559.99999999999,a Master's degree,high,medium,63903.9291108081,64870.26208982362,closed,78380
Josh,63366.677429337906,63500,50400.0,a Bachelor's degree,high,low,63903.9291108081,63963.62374208257,closed,78380
Sabrina,78914.67829004637,52000,50400.0,a Master's degree,medium,low,63903.9291108081,62236.06809089273,closed,78380
Marc,45108.005236748715,48900,50400.0,a Bachelor's degree,low,high,63903.9291108081,65992.3650968147,closed,78380
Camilla,33312.09413069753,39000,36000.0,high school,medium,low,63903.9291108081,67303.02188637594,closed,78380
Max,56748.548715083896,58000,58799.99999999999,high school,high,high,63903.9291108081,64698.97137699968,closed,78380
Caroline,56530.46580462694,57500,42000.0,a Master's degree,low,low,63903.9291108081,64723.2028114949,closed,78380
Arnault,61999.01050654945,55664,57600.0,a PhD,medium,low,47176.20104738966,45529.22221859413,closed,4913181
Roberta,78283.88187561579,77500,82319.99999999999,a Master's degree,high,high,47176.20104738966,43719.79206647564,closed,4913181
Andreas,44979.27344519938,52000,36000.0,a Bachelor's degree,low,low,47176.20104738966,47420.30411429969,closed,4913181
Anna,43945.51697099286,56000,51840.0,a Bachelor's degree,medium,medium,47176.20104738966,47535.16594476708,closed,4913181
Josh,31924.554407528554,50840,36000.0,high school,medium,low,47176.20104738966,48870.82845181867,closed,4913181
Sabrina,46431.81715663686,52600,50400.0,high school,high,medium,47176.20104738966,47258.91036858442,closed,4913181
Marc,52692.95179564918,52000,48000.0,a PhD,low,low,47176.20104738966,46563.22874202749,closed,4913181
Camilla,61589.69432678931,63200,60479.99999999999,a Bachelor's degree,medium,high,47176.20104738966,45574.70179412303,closed,4913181
Max,27810.75966596481,60000,42000.0,high school,high,low,47176.20104738966,49327.91675643686,closed,4913181
Caroline,22104.550322970394,23159,30000.0,high school,low,low,47176.20104738966,49961.94001676958,closed,4913181
Arnault,33661.5337913402,46350,43200.0,a Bachelor's degree,medium,low,54980.16558198094,57348.90244760769,closed,38825
Roberta,43802.39859443542,54000,43200.0,a Bachelor's degree,low,medium,54980.16558198094,56222.139691708224,closed,38825
Andreas,74547.09567054552,62000,57600.0,a PhD,medium,low,54980.16558198094,52806.0622388071,closed,38825
Anna,39840.592842514394,52000,42000.0,a Master's degree,low,low,54980.16558198094,56662.340330810555,closed,38825
Josh,39825.03082170297,56000,36000.0,high school,medium,low,54980.16558198094,56664.06944423405,closed,38825
Sabrina,96478.64990376387,94080,94080.0,a PhD,high,high,54980.16558198094,50369.22287956061,closed,38825
Marc,58738.07840911664,57000,48000.0,a PhD,low,low,54980.16558198094,54562.619712299194,closed,38825
Camilla,49987.96431453979,53500,48000.0,a PhD,low,low,54980.16558198094,55534.854611696624,closed,38825
Max,64983.97893981023,53000,50400.0,high school,medium,high,54980.16558198094,53868.63076444435,closed,38825
Caroline,47936.33253204033,57000,57600.0,a PhD,low,medium,54980.16558198094,55762.81369864101,closed,38825
Arnault,82314.05756605949,60000,60480.0,a Master's degree,medium,medium,59223.45686829529,56657.83456854371,closed,14756
Roberta,38534.390009876035,49800,50400.0,a Bachelor's degree,high,low,59223.45686829529,61522.24207478632,closed,14756
Andreas,53881.14075197855,59000,80640.0,a PhD,medium,high,59223.45686829529,59817.047547886046,closed,14756
Anna,70017.1424420017,72000,60480.0,a Master's degree,medium,medium,59223.45686829529,58024.1584712168,closed,14756
Josh,47861.610419376986,52000,42000.0,high school,low,high,59223.45686829529,60485.88425150843,closed,14756
