Name,Start Salary,End Salary,Expected Salary,Education,Responsibility,Effort,Average Workplace Salary,Average Other Salary,Condition,Run ID
Caroline,75146.40561281888,67500,58799.99999999999,a Master's degree,high,low,59627.50502183787,57903.182733951086,open,2907736
Arnault,57827.861182926565,54300,50400.0,a Bachelor's degree,low,high,49736.43917907468,48837.39228975781,open,50565
Roberta,43358.85532195289,53000,43200.0,a Bachelor's degree,medium,low,49736.43917907468,50445.05960764377,open,50565
Andreas,43974.34052280858,53248,69120.0,a PhD,medium,medium,49736.43917907468,50376.67236310425,open,50565
Anna,98266.09144572179,57000,69120.0,a PhD,medium,medium,49736.43917907468,44344.25559389167,open,50565
Josh,41071.212947355234,58000,42000.0,high school,high,low,49736.43917907468,50699.24209371018,open,50565
Sabrina,47734.17920014057,52,60480.0,a Master's degree,medium,medium,49736.43917907468,49958.91251006736,open,50565
Marc,57117.647974388245,60000,60479.99999999999,a Bachelor's degree,medium,high,49736.43917907468,48916.30486848429,open,50565
Camilla,29461.04385697541,40000,42000.0,high school,high,low,49736.43917907468,51989.26088153016,open,50565
Max,44293.31416294288,51500,50400.0,high school,medium,high,49736.43917907468,50341.23084753377,open,50565
Caroline,34259.845175534676,57000,57600.0,a PhD,medium,low,49736.43917907468,51456.06073502357,open,50565
Arnault,86990.5551368974,80000,80640.0,a PhD,high,medium,64857.19081235962,62397.928109633205,open,317087
Roberta,31616.60048397069,56100,36000.0,high school,low,medium,64857.19081235962,68550.58973773617,open,317087
Andreas,83061.25047712267,50000,58799.99999999999,a Master's degree,low,high,64857.19081235962,62834.517516274835,open,317087
Anna,56083.55183985956,56000,60480.0,a Master's degree,medium,medium,64857.19081235962,65832.03958708185,open,317087
Josh,60349.42653327731,63960,69120.0,a PhD,medium,medium,64857.19081235962,65358.05351003544,open,317087
Sabrina,59154.60993021542,53000,50400.0,high school,high,medium,64857.19081235962,65490.81091037564,open,317087
Marc,73594.50843784363,56000,50400.0,high school,medium,high,64857.19081235962,63886.3777428614,open,317087
Camilla,68299.44962636592,57000,70559.99999999999,a Master's degree,high,medium,64857.19081235962,64474.71761080337,open,317087
Max,85423.48186943498,76881,67200.0,a PhD,high,low,64857.19081235962,62572.04736157347,open,317087
Caroline,43998.47378860864,45500,43200.0,a Bachelor's degree,low,medium,64857.19081235962,67174.82603722083,open,317087
Arnault,42996.15773670072,48000,50400.0,a Bachelor's degree,high,low,67960.95086132849,70734.81676406489,open,24504
Roberta,65240.81692016902,69713,51840.0,a Bachelor's degree,medium,medium,67960.95086132849,68263.18796590174,open,24504
Andreas,71463.30511688237,80000,80640.0,a PhD,high,medium,67960.95086132849,67571.80038848915,open,24504
Anna,56939.46665325845,50000,67200.0,a PhD,low,high,67960.95086132849,69185.5602177807,open,24504
Josh,58214.55325602325,58000,80640.0,a PhD,medium,high,67960.95086132849,69043.88392858462,open,24504
Sabrina,108660.26861314186,55000,69120.0,a PhD,medium,medium,67960.95086132849,63438.80444446033,open,24504
Marc,92365.78744674339,60000,82319.99999999999,a Master's degree,high,high,67960.95086132849,65249.30235183794,open,24504
Camilla,35833.900409992275,45000,36000.0,high school,medium,low,67960.95086132849,71530.62313369916,open,24504
Max,103781.20761098541,110000,60479.99999999999,a Bachelor's degree,medium,high,67960.95086132849,63980.922333588824,open,24504
Caroline,44114.04484938802,51700,50400.0,a Bachelor's degree,high,low,67960.95086132849,70610.60708487741,open,24504
Arnault,40993.03674733705,52000,50400.0,a Bachelor's degree,low,high,53343.6764522464,54715.96975279189,open,9049896
Roberta,60230.975062251535,61000,50400.0,a Master's degree,low,medium,53343.6764522464,52578.42105113472,open,9049896
Andreas,52043.02946986983,53040,57600.0,a PhD,low,medium,53343.6764522464,53488.19278362158,open,9049896
Anna,54898.42864226494,62000,57600.0,a PhD,medium,low,53343.6764522464,53170.92620891101,open,9049896
Josh,56690.98748526068,58417,60480.0,a Master's degree,medium,medium,53343.6764522464,52971.7530041337,open,9049896
Sabrina,67592.56168019726,58800,58799.99999999999,high school,high,high,53343.6764522464,51760.466982474085,open,9049896
Marc,53853.56482783852,65000,70560.0,a Bachelor's degree,high,high,53343.6764522464,53287.022188291725,open,9049896
Camilla,27485.028980123647,34000,36000.0,a Bachelor's degree,low,low,53343.6764522464,56216.85950470449,open,9049896
Max,41708.61291295122,57100,36000.0,high school,low,medium,53343.6764522464,54636.461289945866,open,9049896
Caroline,77940.53871436932,80338,70560.0,a Bachelor's degree,high,high,53343.6764522464,50610.691756454966,open,9049896
Arnault,31487.72785820947,39000,36000.0,a Bachelor's degree,low,low,52147.48115134645,54443.00929502834,open,58816001
Roberta,36506.2811963826,50750,50400.0,high school,high,medium,52147.48115134645,53885.39225745355,open,58816001
Andreas,68522.24149207023,72000,70560.0,a Bachelor's degree,high,high,52147.48115134645,50328.063335710474,open,58816001
Anna,76244.7121583158,81660,82319.99999999999,a Master's degree,high,high,52147.48115134645,49470.01103946097,open,58816001
Josh,35343.42246063595,51000,36000.0,high school,low,medium,52147.48115134645,54014.59878364762,open,58816001
Sabrina,36876.17885492511,49000,48000.0,a PhD,low,low,52147.48115134645,53844.2925176155,open,58816001
Marc,34116.994605430555,53500,42000.0,a Master's degree,low,low,52147.48115134645,54150.86854533711,open,58816001
Camilla,67341.85654954462,65520,57600.0,a PhD,low,medium,52147.48115134645,50459.21721821333,open,58816001
Max,71945.7615163819,55000,57600.0,a PhD,low,medium,52147.48115134645,49947.67222189807,open,58816001
Caroline,63089.634821568325,50000,60479.99999999999,a Bachelor's degree,medium,high,52147.48115134645,50931.68629909958,open,58816001
Arnault,57923.128811081544,58300,58799.99999999999,a Master's degree,high,low,54689.581383957644,54330.298336499436,open,582749
Roberta,50466.93316196517,54000,58799.99999999999,a Master's degree,low,high,54689.581383957644,55158.764519734585,open,582749
Andreas,59349.414520748905,64349,58799.99999999999,high school,high,high,54689.581383957644,54171.8221465364,open,582749
Anna,44733.20110136162,51000,50400.0,a Bachelor's degree,low,high,54689.581383957644,55795.84585980165,open,582749
Josh,44103.3216465215,49296,50400.0,high school,high,medium,54689.581383957644,55865.83246589499,open,582749
Sabrina,35969.03363830333,54000,42000.0,high school,low,high,54689.581383957644,56769.6422445859,open,582749
Marc,83341.59925281379,67000,70559.99999999999,a Master's degree,high,medium,54689.581383957644,51506.02384297363,open,582749
Camilla,24910.28128458741,42000,36000.0,a Bachelor's degree,low,low,54689.581383957644,57998.39250610989,open,582749
Max,54498.093046241054,63500,80640.0,a PhD,medium,high,54689.581383957644,54710.857865926155,open,582749
Caroline,91600.80737595215,51000,50400.0,a Master's degree,low,medium,54689.581383957644,50588.33405151381,open,582749
Arnault,54707.900012623584,48000,50400.0,a Bachelor's degree,high,low,68984.2181448166,70570.47571506025,open,88092
Roberta,57331.7045694744,52000,67200.0,a PhD,low,high,68984.2181448166,70278.94187541016,open,88092
Andreas,83232.62358789366,80640,80640.0,a PhD,high,medium,68984.2181448166,67401.0619844747,open,88092
Anna,32481.607615108718,53000,36000.0,high school,low,medium,68984.2181448166,73040.06375922858,open,88092
Josh,60997.90882452845,65000,57600.0,a PhD,low,medium,68984.2181448166,69871.58584707083,open,88092
Sabrina,81079.85029590808,72000,70559.99999999999,a Master's degree,high,medium,68984.2181448166,67640.25901691754,open,88092
Marc,49414.34868862561,55000,70559.99999999999,a Master's degree,high,medium,68984.2181448166,71158.64808439337,open,88092
Camilla,49858.914840691694,51500,50400.0,a Bachelor's degree,low,high,68984.2181448166,71109.2518452749,open,88092
Max,116484.98018140123,58300,94080.0,a PhD,high,high,68984.2181448166,63706.35569630718,open,88092
Caroline,104252.34283191046,52500,69120.0,a PhD,medium,medium,68984.2181448166,65065.53762402838,open,88092
Arnault,58397.37773050091,57600,57600.0,a PhD,medium,low,55664.16631338806,55360.47615593108,open,184153
Roberta,79062.20561947877,72000,69120.0,a PhD,medium,medium,55664.16631338806,53064.38416826687,open,184153
Andreas,46226.33980960475,57000,58799.99999999999,a Master's degree,low,high,55664.16631338806,56712.81370269731,open,184153
Anna,34944.558829010595,36000,36000.0,high school,medium,low,55664.16631338806,57966.34492276333,open,184153
Josh,41428.133551235325,49400,50400.0,a Bachelor's degree,high,low,55664.16631338806,57245.94773140503,open,184153
Sabrina,56687.11050618243,62000,43200.0,a Bachelor's degree,medium,low,55664.16631338806,55550.50584752202,open,184153
Marc,46828.499622357645,51000,50400.0,a Master's degree,low,medium,55664.16631338806,56645.90705683588,open,184153
Camilla,67762.20882049915,55000,67200.0,a PhD,high,low,55664.16631338806,54319.93936815349,open,184153
Max,57996.42837255657,50000,57600.0,a PhD,medium,low,55664.16631338806,55405.026084591555,open,184153
Caroline,67308.8002724544,65000,70559.99999999999,a Master's degree,high,medium,55664.16631338806,54370.31809571402,open,184153
Arnault,42609.84003225861,43000,43200.0,a Bachelor's degree,medium,low,56843.480777551864,58424.996415917776,open,69612212
Roberta,42937.06439545511,47000,48000.0,a PhD,low,low,56843.480777551864,58388.6381533404,open,69612212
Andreas,54674.22759708628,52,70560.0,a Bachelor's degree,high,high,56843.480777551864,57084.508908714706,open,69612212
Anna,74254.61936871549,57000,50400.0,high school,medium,high,56843.480777551864,54908.90982297812,open,69612212
Josh,42877.34777250447,53000,50400.0,a Bachelor's degree,low,high,56843.480777551864,58395.27333366824,open,69612212
Sabrina,62902.86094860108,61000,60480.0,a Master's degree,medium,medium,56843.480777551864,56170.21631410195,open,69612212
Marc,31637.051639899342,38000,36000.0,a Bachelor's degree,low,low,56843.480777551864,59644.19512617992,open,69612212
Camilla,90341.27719460342,58000,57600.0,a PhD,medium,low,56843.480777551864,53121.50339787947,open,69612212
Max,70693.36102594515,62000,57600.0,a PhD,medium,low,56843.480777551864,55304.60519439705,open,69612212
Caroline,55507.157800449655,56000,58799.99999999999,high school,high,high,56843.480777551864,56991.961108341,open,69612212
Arnault,57558.7773864148,58000,57600.0,a PhD,low,medium,51306.10676736758,50611.36558747344,open,69087339
Roberta,41437.888434252505,45360,50400.0,high school,medium,high,51306.10676736758,52402.57547104703,open,69087339
Andreas,43277.33841653483,37000,36000.0,a Bachelor's degree,low,low,51306.10676736758,52198.19213968233,open,69087339
Anna,45306.04271907139,36700,36000.0,a Bachelor's degree,low,low,51306.10676736758,51972.7805505116,open,69087339
Josh,31411.12488234211,56000,42000.0,high school,high,low,51306.10676736758,53516.66031014818,open,69087339
Sabrina,60750.96424840129,53000,70560.0,a Master's degree,medium,high,51306.10676736758,50256.67815836383,open,69087339
Marc,35816.48922442769,52500,58799.99999999999,a Master's degree,high,low,51306.10676736758,53027.17538324979,open,69087339
Camilla,70080.47733805905,60000,67200.0,a PhD,high,low,51306.10676736758,49220.0655928463,open,69087339
Max,66906.94953754176,70560,70559.99999999999,a Master's degree,high,medium,51306.10676736758,49572.67979290378,open,69087339
Caroline,60515.01548663038,71000,67200.0,a PhD,high,low,51306.10676736758,50282.89468744949,open,69087339
Arnault,60116.63438813871,64000,69120.0,a PhD,medium,medium,63650.00988273062,64042.6071599075,open,38598843
Roberta,72964.89103765262,58000,42000.0,high school,low,high,63650.00988273062,62615.02308773928,open,38598843
Andreas,34173.22649159726,50400,50400.0,high school,high,medium,63650.00988273062,66925.208037301,open,38598843
Anna,67004.71780306181,52000,50400.0,high school,medium,high,63650.00988273062,63277.26455824937,open,38598843
Josh,66395.52831756353,50000,48000.0,a PhD,low,low,63650.00988273062,63344.9522788603,open,38598843
Sabrina,35752.96172471332,47000,42000.0,high school,low,high,63650.00988273062,66749.6819002881,open,38598843
Marc,92587.82796129242,60500,82319.99999999999,a Master's degree,high,high,63650.00988273062,60434.69676289041,open,38598843
Camilla,39837.252175702415,31000,30000.0,high school,low,low,63650.00988273062,66295.8718501782,open,38598843
Max,81550.84280885065,70000,67200.0,a PhD,low,high,63650.00988273062,61661.02844649505,open,38598843
Caroline,86116.21611873341,55000,67200.0,a PhD,low,high,63650.00988273062,61153.76474539698,open,38598843
Arnault,24507.42401143829,40000,30000.0,high school,low,low,61858.51085364238,66008.63161388728,open,27249
Roberta,90919.80381545908,96072,94080.0,a PhD,high,high,61858.51085364238,58629.478302329415,open,27249
Andreas,64977.75548543302,52000,60480.0,a Bachelor's degree,high,medium,61858.51085364238,61511.92811677675,open,27249
Anna,31523.164499348903,52000,43200.0,high school,medium,medium,61858.51085364238,65229.10489300833,open,27249
Josh,107716.15097877683,92000,94080.0,a PhD,high,high,61858.51085364238,56763.21750640521,open,27249
Sabrina,45653.12155629274,56000,50400.0,a Bachelor's degree,high,low,61858.51085364238,63659.109664459,open,27249
Marc,62432.11496815386,53000,50400.0,a Bachelor's degree,low,high,61858.51085364238,61794.7770631411,open,27249
Camilla,43916.4113701309,46000,42000.0,high school,low,high,61858.51085364238,63852.07746292142,open,27249
Max,92259.02680416663,83500,80640.0,a PhD,medium,high,61858.51085364238,58480.675748028574,open,27249
Caroline,54680.13504722349,60000,70559.99999999999,a Master's degree,high,medium,61858.51085364238,62656.10816546669,open,27249
Arnault,74316.57419589422,63724,60480.0,a Bachelor's degree,high,medium,47157.44711899578,44139.766332673724,open,46530
Roberta,37695.39609102996,35000,36000.0,a Bachelor's degree,low,low,47157.44711899578,48208.78612210308,open,46530
Andreas,42181.05332961396,57000,36000.0,high school,low,medium,47157.44711899578,47710.379762260425,open,46530
Anna,84019.73370611576,87000,80640.0,a PhD,high,medium,47157.44711899578,43061.63749820467,open,46530
Josh,29582.571631595976,53000,36000.0,a Bachelor's degree,low,low,47157.44711899578,49110.2110620402,open,46530
Sabrina,47320.27257087878,56500,43200.0,high school,medium,medium,47157.44711899578,47139.35540211989,open,46530
Marc,35830.2684226188,41370,42000.0,high school,low,high,47157.44711899578,48416.02252970433,open,46530
Camilla,48861.233086333814,52400,60480.0,a Master's degree,medium,medium,47157.44711899578,46968.13756706933,open,46530
Max,37217.402495993745,56500,43200.0,a Bachelor's degree,medium,low,47157.44711899578,48261.896521551556,open,46530
Caroline,34549.96565988271,50000,42000.0,high school,high,low,47157.44711899578,48558.27839223056,open,46530
Arnault,42465.33725258067,48000,48000.0,a PhD,low,low,53728.09810550299,54979.515978049916,open,97640
Roberta,63725.95828895638,61000,60480.0,a Master's degree,medium,medium,53728.09810550299,52617.22475178595,open,97640
Andreas,96033.97088102483,82000,80640.0,a PhD,medium,high,53728.09810550299,49027.445574889454,open,97640
Anna,39628.727024375934,44100,42000.0,high school,low,high,53728.09810550299,55294.69489229489,open,97640
Josh,41480.32971446859,47000,50400.0,high school,medium,high,53728.09810550299,55088.96126006237,open,97640
Sabrina,30704.5721544474,42500,43200.0,a Bachelor's degree,medium,low,53728.09810550299,56286.26765562028,open,97640
Marc,62283.074207168975,64000,60479.99999999999,a Bachelor's degree,medium,high,53728.09810550299,52777.545205317874,open,97640
Camilla,50016.38212075552,50000,50400.0,high school,high,medium,53728.09810550299,54140.510992697156,open,97640
Max,71771.34640423728,82000,82319.99999999999,a Master's degree,high,high,53728.09810550299,51723.29273897696,open,97640
Caroline,39171.28300701426,44500,50400.0,high school,medium,high,53728.09810550299,55345.52200533507,open,97640
Arnault,51719.71108651954,53000,57600.0,a PhD,medium,low,62154.67219938183,63314.112323033194,open,37987562
Roberta,65617.77457892979,65500,67200.0,a PhD,low,high,62154.67219938183,61769.88304609872,open,37987562
Andreas,65313.93433221357,66000,60480.0,a Master's degree,medium,medium,62154.67219938183,61803.64307351163,open,37987562
Anna,41175.91865273375,39000,36000.0,high school,low,medium,62154.67219938183,64485.64481567606,open,37987562
Josh,60464.0939102796,54080,67200.0,a PhD,high,low,62154.67219938183,62342.514231504305,open,37987562
Sabrina,46490.67842245055,45000,48000.0,a PhD,low,low,62154.67219938183,63895.115952374195,open,37987562
Marc,36799.07335511397,43000,36000.0,high school,medium,low,62154.67219938183,64971.960959856035,open,37987562
Camilla,126276.77632503903,70000,82319.99999999999,a Master's degree,high,high,62154.67219938183,55029.993963197696,open,37987562
Max,28859.880127963897,33000,36000.0,a Bachelor's degree,low,low,62154.67219938183,65854.0935406505,open,37987562
Caroline,98828.88120257456,60000,80640.0,a PhD,high,medium,62154.67219938183,58079.760087915965,open,37987562
Arnault,70313.08036722173,82080,82319.99999999999,a Master's degree,high,high,58174.59413697237,56825.87344472245,open,875218
Roberta,39050.54793973122,57000,36000.0,high school,low,medium,58174.59413697237,60299.48815888805,open,875218
Andreas,47412.26346729126,47000,48000.0,a PhD,low,low,58174.59413697237,59370.408655825835,open,875218
Anna,59931.88226853631,52000,60480.0,a Bachelor's degree,high,medium,58174.59413697237,57979.33990013194,open,875218
Josh,74640.81369324401,64000,70560.0,a Master's degree,medium,high,58174.59413697237,56345.014186275526,open,875218
Sabrina,68448.0601814856,71000,57600.0,a PhD,low,medium,58174.59413697237,57033.09790980424,open,875218
Marc,44823.673527073326,49000,50400.0,a Bachelor's degree,high,low,58174.59413697237,59658.02976029449,open,875218
Camilla,61118.925363611175,63500,51840.0,a Bachelor's degree,medium,medium,58174.59413697237,57847.446222901395,open,875218
Max,43150.301204808,53040,42000.0,a Master's degree,low,low,58174.59413697237,59843.96001832397,open,875218
Caroline,72856.39335672115,The salary they agreed on is 76000.,80640.0,a PhD,medium,high,58174.59413697237,56543.283112555844,open,875218
Arnault,53102.18730793435,48600,57600.0,a PhD,low,medium,55523.42036856715,55792.44626419302,open,64200725
Roberta,45515.558023693564,45500,42000.0,high school,low,high,55523.42036856715,56635.40507355311,open,64200725
Andreas,42450.04812076014,63500,48000.0,a PhD,low,low,55523.42036856715,56976.01728499016,open,64200725
Anna,77795.3196917991,65000,80640.0,a PhD,high,medium,55523.42036856715,53048.76488820805,open,64200725
Josh,50443.20353527094,51293,50400.0,a Master's degree,medium,low,55523.42036856715,56087.88890560007,open,64200725
Sabrina,67620.93226777173,57675,57600.0,a PhD,low,medium,55523.42036856715,54179.25237976664,open,64200725
Marc,57217.085595273755,50000,36000.0,high school,low,medium,55523.42036856715,55335.235343377535,open,64200725
Camilla,43184.73933987202,40000,42000.0,a Master's degree,low,low,55523.42036856715,56894.38492731106,open,64200725
Max,77093.61148211584,56000,50400.0,a Master's degree,medium,low,55523.42036856715,53126.73246706175,open,64200725
Caroline,40811.51832118013,49000,60479.99999999999,a Bachelor's degree,medium,high,55523.42036856715,57158.076151610156,open,64200725
Arnault,28277.623021588854,40000,30000.0,high school,low,low,41891.34920157549,43403.985443796235,open,136164
Roberta,54370.01701607736,57,51840.0,a Bachelor's degree,medium,medium,41891.34920157549,40504.83055551973,open,136164
Andreas,27011.72254878693,39000,36000.0,high school,medium,low,41891.34920157549,43544.64105188534,open,136164
Anna,41924.630477567516,62110,51840.0,a Bachelor's degree,medium,medium,41891.34920157549,41887.65128202082,open,136164
Josh,50081.517343131236,65000,80640.0,a PhD,medium,high,41891.34920157549,40981.33051918041,open,136164
Sabrina,38502.22512190077,53560,42000.0,high school,low,high,41891.34920157549,42267.91854376157,open,136164
Marc,43830.82128516951,The salary they agreed on is 46500.,43200.0,a Bachelor's degree,medium,low,41891.34920157549,41675.85230339838,open,136164
Camilla,42992.563551117135,53500,43200.0,a Bachelor's degree,low,medium,41891.34920157549,41768.99205162642,open,136164
Max,45730.71421704932,57000,58799.99999999999,a Master's degree,high,low,41891.34920157549,41464.75308874507,open,136164
Caroline,46191.657433366316,The salary they agreed on is 57000.,57600.0,a PhD,medium,low,41891.34920157549,41413.53717582096,open,136164
Arnault,75323.46603062033,48700,50400.0,a Bachelor's degree,high,low,58451.25425446478,56576.56405711416,open,5748419
Roberta,51718.75547772297,40000,43200.0,a Bachelor's degree,low,medium,58451.25425446478,59199.30967410276,open,5748419
Andreas,59263.367089466556,59000,51840.0,a Bachelor's degree,medium,medium,58451.25425446478,58361.01949502014,open,5748419
Anna,32283.658770194776,47625,43200.0,a Bachelor's degree,low,medium,58451.25425446478,61358.76486382812,open,5748419
Josh,36014.15595612452,58500,50400.0,a Bachelor's degree,high,low,58451.25425446478,60944.26517650259,open,5748419
Sabrina,72163.74928712023,53400,58799.99999999999,high school,high,high,58451.25425446478,56927.64369528084,open,5748419
Marc,35773.60413087772,52000,51840.0,a Bachelor's degree,medium,medium,58451.25425446478,60970.99315708556,open,5748419
Camilla,67952.81347455403,70000,60480.0,a Bachelor's degree,high,medium,58451.25425446478,57395.52545223264,open,5748419
Max,65401.264272737935,52640,70560.0,a Bachelor's degree,high,high,58451.25425446478,57679.0309191011,open,5748419
Caroline,88617.70805522877,68000,94080.0,a PhD,high,high,58451.25425446478,55099.426054379896,open,5748419
Arnault,45942.27174238958,59,60479.99999999999,a Bachelor's degree,medium,high,59445.63716289378,60946.01109850536,open,84127
Roberta,56591.92223027079,52000,58799.99999999999,a Master's degree,low,high,59445.63716289378,59762.71659985188,open,84127
Andreas,67625.03662149508,61500,60479.99999999999,a Bachelor's degree,medium,high,59445.63716289378,58536.81500082697,open,84127
Anna,70950.37875848105,50000,51840.0,a Bachelor's degree,medium,medium,59445.63716289378,58167.33254116186,open,84127
Josh,64567.52462388941,70500,70560.0,a Master's degree,medium,high,59445.63716289378,58876.53855611649,open,84127
Sabrina,60822.20074773845,61000,60480.0,a Bachelor's degree,high,medium,59445.63716289378,59292.685653466586,open,84127
Marc,38510.65653612344,50400,50400.0,high school,high,medium,59445.63716289378,61771.746121423814,open,84127
Camilla,40539.537751220065,47000,43200.0,high school,medium,medium,59445.63716289378,61546.31487530197,open,84127
Max,91813.29489138738,94500,94080.0,a PhD,high,high,59445.63716289378,55849.23074861671,open,84127
Caroline,57093.54772594258,51000,57600.0,a PhD,low,medium,59445.63716289378,59706.98043366613,open,84127
Arnault,66257.8162861187,58000,51840.0,a Bachelor's degree,medium,medium,55455.25390695897,54254.969198163446,open,83607
Roberta,45482.14794845455,47000,43200.0,a Bachelor's degree,medium,low,55455.25390695897,56563.37679123724,open,83607
Andreas,42769.36771450348,43000,42000.0,high school,high,low,55455.25390695897,56864.7968172318,open,83607
Anna,43427.02228751488,51250,42000.0,a Master's degree,low,low,55455.25390695897,56791.7240868972,open,83607
Josh,71303.72686275911,58000,57600.0,a PhD,medium,low,55455.25390695897,53694.312467425625,open,83607
Sabrina,62632.02829852962,64500,60480.0,a Bachelor's degree,high,medium,55455.25390695897,54657.83453011778,open,83607
Marc,57402.52390525892,60000,60479.99999999999,a Bachelor's degree,medium,high,55455.25390695897,55238.89057381453,open,83607
Camilla,56508.105605410485,59000,58799.99999999999,high school,high,high,55455.25390695897,55338.2703849088,open,83607
Max,65975.92633065017,53000,48000.0,a PhD,low,low,55455.25390695897,54286.29030432661,open,83607
Caroline,42793.873830389835,47793,50400.0,a Bachelor's degree,low,high,55455.25390695897,56862.07391546665,open,83607
Arnault,70411.34568878057,68000,69120.0,a PhD,medium,medium,55854.53830764452,54237.11526529607,open,88633839
Roberta,36164.53083001337,60000,36000.0,high school,low,medium,55854.53830764452,58042.3169162702,open,88633839
Andreas,58540.750019017854,52000,50400.0,high school,high,medium,55854.53830764452,55556.07033971415,open,88633839
Anna,32625.253528232526,36000,36000.0,a Bachelor's degree,low,low,55854.53830764452,58435.5699498014,open,88633839
Josh,29763.31748912944,53000,36000.0,high school,medium,low,55854.53830764452,58753.56284303508,open,88633839
Sabrina,53953.28683982299,51500,57600.0,a PhD,medium,low,55854.53830764452,56065.7884707358,open,88633839
Marc,65889.24741001724,67000,67200.0,a PhD,low,high,55854.53830764452,54739.570629603106,open,88633839
Camilla,79557.96731268527,54000,60480.0,a Master's degree,medium,medium,55854.53830764452,53220.8239737511,open,88633839
Max,86755.35453254334,56500,82319.99999999999,a Master's degree,high,high,55854.53830764452,52421.11428265576,open,88633839
Caroline,44884.32942620262,52000,48000.0,a PhD,low,low,55854.53830764452,57073.45040558251,open,88633839
Arnault,29772.409829751592,30256,30000.0,high school,low,low,50739.15388791056,53068.79211659489,open,737729
Roberta,39198.76811059085,57000,43200.0,a Bachelor's degree,medium,low,50739.15388791056,52021.41897427941,open,737729
Andreas,30050.683805995526,36000,36000.0,high school,low,medium,50739.15388791056,53037.87278590112,open,737729
Anna,58738.16600906515,51500,43200.0,a Bachelor's degree,medium,low,50739.15388791056,49850.37476333782,open,737729
Josh,57125.13998339575,64000,60479.99999999999,a Bachelor's degree,medium,high,50739.15388791056,50029.599877301094,open,737729
Sabrina,57354.595100302846,56500,58799.99999999999,a Master's degree,high,low,50739.15388791056,50004.10486431142,open,737729
Marc,54439.9443984243,55000,50400.0,a Master's degree,low,medium,50739.15388791056,50327.95494229792,open,737729
Camilla,36994.865545366214,47000,42000.0,a Master's degree,low,low,50739.15388791056,52266.29703708216,open,737729
Max,80316.6016021602,82000,80640.0,a PhD,medium,high,50739.15388791056,47452.77080854949,open,737729
Caroline,63400.36449405318,59000,60480.0,a Master's degree,medium,medium,50739.15388791056,49332.352709450264,open,737729
